Status,Facility,Facility_ward,Facility_constituency,Facility_subcounty,Facility_county,Name,Code,year
fully-functional,Bukhalalire Dispensary,marachi central,butula,butula,busia,Bukhalalire Community Health Unit,600630,2007
fully-functional,Masendebale Dispensary,marachi east,butula,butula,busia,Tingolo Community Health Unit,600647,2007
fully-functional,Lwanyange Dispensary,bukhayo central,nambale,nambale,busia,Lwanyange A Community Health Unit,600757,2011
fully-functional,Simotwet Dispensary ( Koibatek),lembus/perkerra,eldama ravine,koibatek,baringo,Simotwet Community Health Unit,602770,2012
non-functional,Magombo Community Dispensary (Manga),magombo,kitutu masaba,manga,nyamira,Sirate Community Health Unit,602693,2010
semi-functional,Eshirembe Dispensary,butsotso south,lurambi,lurambi,kakamega,Eshibeye Community Health Unit,600674,2011
non-functional,Kobujoi Forest Dispensary,kobujoi,aldai,aldai,nandi,Kobujoi Forest Community Health Unit,601097,2012
fully-functional,Kaitese Dispensary,turkwel,loima,loima,turkana,Kaitese Community Health Unit,602898,2012
semi-functional,Uvete Health centre,mukaa,kilome,kilome,makueni,Upete Community Health Unit,602093,2011
fully-functional,Lieta Health Centre (Rarieda),south uyoma,rarieda,rarieda,siaya,Lieta Upper Community Health Unit,600400,2010
fully-functional,Wagoro Dispensary (Rarieda),west uyoma,rarieda,rarieda,siaya,Kokwiri C Community Health Unit,602850,2013
fully-functional,Wagoro Dispensary (Rarieda),west uyoma,rarieda,rarieda,siaya,Kokwiri B Community Health Unit,602614,2013
fully-functional,Rambugu Dispensary (Rarieda),west asembo,rarieda,rarieda,siaya,Siger A Community Health Unit,600414,2011
fully-functional,Rambugu Dispensary (Rarieda),west asembo,rarieda,rarieda,siaya,Siger C Community Health Unit,602623,2013
fully-functional,Keera Dispensary,nyatieko,kitutu chache south,kitutu chache south,kisii,Keera Community Health Unit,602609,2011
closed,Kariobangi South Clinic,kariobangi south,embakasi west,embakasi west,nairobi,Kcc Kariobangi Community Health Unit,602454,2012
closed,Kariobangi South Clinic,kariobangi south,embakasi west,embakasi west,nairobi,Mowlem Baraka Community Health Unit,602437,2010
closed,Kariobangi South Clinic,kariobangi south,embakasi west,embakasi west,nairobi,Kariobangi South Community Health Unit,602436,2010
semi-functional,Katulye Dispensary-Nzaui,nzaui/kilili/kalamba,makueni,makueni,makueni,Katulye Community Health Unit,602114,2011
semi-functional,AIC Kalamba Dispensary,nzaui/kilili/kalamba,makueni,makueni,makueni,Kalamba Community Health Unit,602340,2011
semi-functional,AIC Kalamba Dispensary,nzaui/kilili/kalamba,makueni,makueni,makueni,Kalamba Aic Community Health Unit,602530,2011
fully-functional,Giatutu Dispensary,mugumo-ini,gatanga,gatanga,muranga,Kigio Community Health Unit,601269,2007
fully-functional,Kapkoi Disp,tarakwa,kesses,kesses,uasin gishu,Kapkoi Community Health Unit,601230,2011
fully-functional,Kimuri Disp,ngeria,kapseret,kapseret,uasin gishu,Kabongo Community Health Unit,602764,2012
semi-functional,Gitura Dispensary,maua,igembe south,igembe south,meru,Gitura Health Community Health Unit,601950,2012
fully-functional,Naikuriu Dispensary,naathu,igembe north,igembe north,meru,Naathu Community Health Unit,602641,2013
semi-functional,Naikuriu Dispensary,naathu,igembe north,igembe north,meru,Thirua Community Health Unit,601944,2012
fully-functional,Kathelwa Dispensary,akirang'ondu,igembe central,igembe central,meru,Kathelwa Community Health Unit,602634,2013
fully-functional,Kaelo Dispensary,antuambui,igembe north,igembe north,meru,Antwambui Health Community Health Unit,602630,2013
fully-functional,Kililii Dispensary,athiru gaiti,igembe south,igembe south,meru,Kindani Health Community Health Unit,601954,2011
fully-functional,Mutiokiama Health Centre,akachiu,igembe south,igembe south,meru,Kirindine Health Community Health Unit,601956,2012
fully-functional,Gichagini Dispensary,ruchu,kandara,kandara,muranga,Githumu Community Health Unit,601308,2011
fully-functional,Leberio Dispensary,simat/kapseret,kapseret,kapseret,uasin gishu,Leberio Community Health Unit,601237,2010
semi-functional,Rikendo Dispensary,ibeno,nyaribari chache,nyaribari chache,kisii,Nyaturango Community Health Unit,600071,2010
fully-functional,Maalimin Dispensary,maalamin,lagdera,lagdera,garissa,Maalimin Community Health Unit,602662,2010
semi-functional,Sugoi A Dispensary,tapsagoi,turbo,turbo,uasin gishu,Sugoi Community Health Unit,600873,2010
fully-functional,Miritini CDF Dispensary,miritini,jomvu,jomvu,mombasa,Miritini Community Health Unit,601789,2009
fully-functional,Miritini CDF Dispensary,miritini,jomvu,jomvu,mombasa,Maganda Community Health Unit,601788,2011
semi-functional,Wath Onger Dispensary,macalder/kanyarwanda,nyatike,nyatike,migori,West Kanyaruada Community Health Unit,600317,2011
fully-functional,Mulundi Dispensary,kyangwithya east,kitui central,kitui central,kitui,Mulundi Community Health Unit,602008,2012
fully-functional,Sirata Oirobi Dispensary,porro,samburu central,samburu central,samburu,Sirata Community Health Unit,602953,2013
fully-functional,Mukarara Community Dispensary,kihumbu-ini,gatanga,gatanga,muranga,Mukarara Community Health Unit,601274,2010
fully-functional,Ndunyu Chege Dispensary,kariara,gatanga,gatanga,muranga,Ndunyu Community Health Unit,601276,2007
fully-functional,Ndunyu Chege Dispensary,kariara,gatanga,gatanga,muranga,Gitiri Community Health Unit,601263,2009
semi-functional,Mbici Dispensary,mang'u,gatundu north,gatundu north,kiambu,Gathaiti Community Health Unit,602439,2006
fully-functional,Mindhine Dispensary,east gem,gem,gem,siaya,Marenyo Community Health Unit,602429,2006
fully-functional,Ogero Dispensary,south gem,gem,gem,siaya,Gombe Community Health Unit,600036,2011
semi-functional,Rariw Dispensary,east gem,rangwe,rangwe,homa bay,Kotieno Community Health Unit(Duplicate),600917,2011
fully-functional,Eshinutsa Health Centre,kisa east,khwisero,khwisero,kakamega,Emasatsi Community Health Unit,600733,2011
fully-functional,Ciagini Health Centre,wamumu,mwea,kirinyaga north/mwea west,kirinyaga,Ciagiini Community Health Unit,601525,2011
fully-functional,Sivilie Health Centre,bunyala east,navakholo,navakholo,kakamega,Sivilie Community Health Unit,600682,2009
fully-functional,Goro Rukesa Dispensary,sagante/jaldesa,saku,saku,marsabit,Gororukesa Community Health Unit,602968,2008
fully-functional,Ulungo Dispensary,yimbo east,bondo,bondo,siaya,Barkanyango Community Health Unit,600004,2011
fully-functional,Mansa Health Centre,elben,tarbaj,tarbaj,wajir,Mansa Community Health Unit,601724,2011
fully-functional,Usenge Dispensary,west yimbo,bondo,bondo,siaya,Usenge Community Health Unit,600023,2011
fully-functional,Baolala Dispensary,jilore,malindi,malindi,kilifi,Mkondoni Community Health Unit,601831,2010
fully-functional,Malanga Dispensary (Vitengeni),sokoke,ganze,ganze,kilifi,Malanga Community Health Unit,601827,2012
fully-functional,Otati Dispensary,kanyasa,nyatike,nyatike,migori,Otati Community Health Unit,600314,2009
non-functional,Tulia Health Centre,mutongoni,kitui west,kitui west,kitui,Mithini Community Health Unit,602015,2009
semi-functional,Gitaro Dispensary,mugoiri,kiharu,kiharu,muranga,Gatundu Community Health Unit,602397,2008
semi-functional,Kako Health Centre,waia-kako,mbooni,mbooni,makueni,Kako Community Health Unit,602072,2010
semi-functional,Shikusi Dispensary,isukha south,shinyalu,shinyalu,kakamega,Lugose A Community Health Unit,600687,2011
fully-functional,Rukenya Dispensary,marimanti,tharaka,tharaka south,tharaka nithi,Rukenya Community Health Unit,601420,2010
fully-functional,Rukenya Dispensary,marimanti,tharaka,tharaka south,tharaka nithi,Rukenya2 Community Health Unit,602965,2014
fully-functional,Korwenje Dispensary,north seme,seme,seme,kisumu,West Katieno Community Health Unit,600136,2011
semi-functional,Korwenje Dispensary,north seme,seme,seme,kisumu,North Kowe Community Health Unit,602743,2012
fully-functional,Kavuta Dispensary,kyangwithya west,kitui central,kitui central,kitui,Kavuta Community Health Unit,602006,2011
fully-functional,Magena Health Centre,boochi borabu,bomachoge borabu,bomachoge borabu,kisii,Magena Ritembu Community Health Unit,602918,2012
fully-functional,Mafisini Dispensary,ramisi,msambweni,msambweni,kwale,Uzima Self Help Group Community Health Unit,601867,2011
semi-functional,Nthambiro Dispensary,igembe east,igembe central,igembe central,meru,Kanjoo Community Health Unit,602331,2011
semi-functional,Nthambiro Dispensary,igembe east,igembe central,igembe central,meru,Nthambiro Community Health Unit,601961,2012
fully-functional,Mnara Dispensary,muhoroni koru,muhoroni,muhoroni,kisumu,Homalime Community Health Unit,600193,2012
non-functional,Adiedo Dispensary,kanyaluo,karachuonyo,karachuonyo,homa bay,Kobila Community Health Unit,600346,2011
non-functional,Adiedo Dispensary,kanyaluo,karachuonyo,karachuonyo,homa bay,Kamuoyo Community Health Unit,600331,2011
fully-functional,Bosiango Health Centre,bogichora,west mugirango,nyamira,nyamira,Mongorisi Community Health Unit,600272,2010
fully-functional,Bosiango Health Centre,bogichora,west mugirango,nyamira,nyamira,Bosiango Community Health Unit,602675,2010
fully-functional,Namelok Health Centre,kimana,kajiado south,loitokitok,kajiado,Namelok Community Health Unit,600965,2009
semi-functional,Katutu Health Centre,kauwi,kitui west,kitui west,kitui,Katutu Community Health Unit,602013,2011
fully-functional,Witima Health Centre,karima,nyeri south,nyeri south,nyeri,Witima Community Health Unit,601575,2011
semi-functional,Nduru Kadero Health Centre,north seme,seme,seme,kisumu,Kadero Community Health Unit,600117,2010
semi-functional,Ngorika Dispensary,kanjuiri range,ol kalou,olkalou,nyandarua,Wiyumiririe Community Health Unit,601483,2012
semi-functional,Ngorika Dispensary,kanjuiri range,ol kalou,olkalou,nyandarua,Ngorika Community Health Unit,601480,2012
fully-functional,Kinoru Dispensary,municipality,north imenti,imenti north,meru,Majengo Meru Community Health Unit,602967,2014
fully-functional,Junju Dispensary,junju,kilifi south,kilifi south,kilifi,Gongoni Community Health Unit,601765,2012
fully-functional,Kiaruta Dispensary,bogiakumu,bonchari,bonchari,kisii,Bomwanda Community Health Unit,600076,2011
fully-functional,Dadajabula Sub District Hospital,dadaja bulla,wajir south,wajir south,wajir,Dadajabula Community Health Unit,601738,2011
fully-functional,Gotichaki Health Centre,bogetenga,south mugirango,south mugirango,kisii,Nyansore Community Health Unit,602207,2010
semi-functional,Meri Health Centre,habasswein,wajir south,wajir south,wajir,Meri Community Health Unit,602261,2010
fully-functional,Agenga Dispensary,north kadem,nyatike,nyatike,migori,Agenga Community Health Unit,600304,2012
semi-functional,Kalii Dispensary,makindu,kibwezi west,kibwezi west,makueni,Kalii Community Health Unit,602030,2009
fully-functional,Nyamarimba Sub County Hospital,south west nyakach,nyakach,nyakach,kisumu,Nyamarimba Community Health Unit,600264,2011
fully-functional,Kathangacini Dispensary,gatunga,tharaka,tharaka north,tharaka nithi,Twanthanju Community Health Unit,602128,2011
semi-functional,Kathangacini Dispensary,gatunga,tharaka,tharaka north,tharaka nithi,Kathangacini Community Health Unit,602127,2012
fully-functional,Township Dispensary (Kitui),township,kitui central,kitui central,kitui,Township Community Health Unit,602011,2009
fully-functional,Kina Dispensary,athiru ruujine,igembe central,igembe central,meru,Ndoleli Community Health Unit,602642,2013
fully-functional,Kina Dispensary,athiru ruujine,igembe central,igembe central,meru,Baibariu Community Health Unit,602631,2013
semi-functional,Limauru Dispensay,nkomo,tigania west,tigania west,meru,Limauru Community Health Unit,602134,2011
fully-functional,Kandege Dispensary,muhoroni koru,muhoroni,muhoroni,kisumu,Ocharia Community Health Unit,600198,2012
fully-functional,Sarman Dispensary,sarman,tarbaj,tarbaj,wajir,Sarman Community Health Unit,601725,2011
non-functional,Gatangara Dispensary,kanyenya-ini,kangema,kangema,muranga,Githiga Community Health Unit,601324,2011
non-functional,Gatangara Dispensary,kanyenya-ini,kangema,kangema,muranga,Gatangara Community Health Unit,601322,2011
fully-functional,Rwika Dispensary,mbeti south,mbeere south,mbeere south,embu,Rwika Community Health Unit,602215,2009
semi-functional,Ndiwa Dispensary,north kadem,nyatike,nyatike,migori,Okenge Community Health Unit,600312,2009
semi-functional,Kasuku Health Centre,weru,oljorook,oljoroorok,nyandarua,Weru Community Health Unit,601565,2008
fully-functional,Kasuku Health Centre,weru,oljorook,oljoroorok,nyandarua,Kanguu Community Health Unit,601561,2008
fully-functional,Ngai Dispensary,kithungo/kitundu,mbooni,mbooni,makueni,Ngai Community Health Unit,602522,2010
semi-functional,Bodi Health Centre,central seme,seme,seme,kisumu,West Otwany Community Health Unit,600138,2008
semi-functional,Bodi Health Centre,central seme,seme,seme,kisumu,East Othany Community Health Unit,600115,2009
non-functional,Bodi Health Centre,central seme,seme,seme,kisumu,North Alungo Community Health Unit,602747,2012
semi-functional,Kunene Health Centre,nkomo,tigania west,tigania west,meru,Kunene Community Health Unit,602130,2012
fully-functional,Gotani Dispensary,kayafungo,kaloleni,kaloleni,kilifi,Mbalamweni Community Health Unit,601751,2010
fully-functional,Makutano Health Centre,soysambu/mitua,tongaren,tongaren,bungoma,Soysambu Community Health Unit,600573,2009
fully-functional,Kajieyi Dispensary,wang'chieng,karachuonyo,karachuonyo,homa bay,Kajiei Community Health Unit,600321,2011
semi-functional,Mangala Dispensary,kee,kaiti,kaiti,makueni,Mangala Community Health Unit,602038,2009
fully-functional,Pingilikani Dispensary,mwarakaya,kilifi south,kilifi south,kilifi,Pingilikani Community Health Unit,601779,2012
semi-functional,Immurtot Health Centre,entonet/lenkism,kajiado south,loitokitok,kajiado,Murtot Community Health Unit,600964,2009
fully-functional,Elben Dispensary,elben,tarbaj,tarbaj,wajir,Elben Community Health Unit,601720,2011
semi-functional,Katumbu Dispensary,chuluni,kitui east,kitui east,kitui,Katumbu Community Health Unit,602005,2011
fully-functional,Bware Health Center,south kanyamkago,uriri,uriri,migori,Bware Community Health Unit,600520,2010
fully-functional,Ribe Dispensary,kambe/ribe,rabai,rabai,kilifi,Ribe Community Health Unit,601756,2009
semi-functional,Ojola Sub County Hospital,south west kisumu,kisumu west,kisumu west,kisumu,Ojolla B Community Health Unit,602725,2012
fully-functional,Benane Health Centre,benane,lagdera,lagdera,garissa,Benane Community Health Unit,602660,2013
fully-functional,Kwa Mutonga Health Centre,kwamutonga/kithumula,kitui west,kitui west,kitui,Mithikwani Community Health Unit,602057,2010
fully-functional,Eshikhuyu Dispensary,butsotso central,lurambi,lurambi,kakamega,Eshibuli Community Health Unit,600675,2009
fully-functional,Eshikhuyu Dispensary,butsotso central,lurambi,lurambi,kakamega,Shibuli A Community Health Unit,602769,2009
fully-functional,Kauma Health Centre (Rachuonyo),kabondo west,kabondo kasipul,kabondo kasipul,homa bay,Kakangutu West Community Health Unit,602205,2009
semi-functional,Abakore Sub District Hospital,habasswein,wajir south,wajir south,wajir,Abakorey Community Health Unit,601711,2011
fully-functional,Musitinyi Dispensary,wemilabi,luanda,luanda,vihiga,Wamasiolo Community Health Unit,600659,2012
fully-functional,Vyongwani Dispensary,tsimba golini,matuga,matuga,kwale,Vyogwani Community Health Unit,601813,2009
fully-functional,Vyongwani Dispensary,tsimba golini,matuga,matuga,kwale,Vyokuta Community Health Unit,602795,2009
fully-functional,Nyakongo health Centre,east kano/wawidhi,nyando,nyando,kisumu,Nyakongo Community Health Unit,600301,2011
semi-functional,Nyakongo health Centre,east kano/wawidhi,nyando,nyando,kisumu,Ayweyo Community Health Unit,600289,2009
fully-functional,Roka Maweni Dispensary,matsangoni,kilifi north,kilifi north,kilifi,Kararacha Community Health Unit,601768,2009
fully-functional,Roka Maweni Dispensary,matsangoni,kilifi north,kilifi north,kilifi,Chumani Community Health Unit,601761,2009
semi-functional,Entanda Health Centre,monyerero,kitutu chache north,kitutu chache north,kisii,Matongo Community Health Unit,600155,2007
